tp,fp,fn,precision,recall,f1,pn_num
0,1,7,0.0,0.0,0.0,22099
0,1,7,0.0,0.0,0.0,22120
0,1,7,0.0,0.0,0.0,22123
0,1,6,0.0,0.0,0.0,30037
0,1,6,0.0,0.0,0.0,30116
0,1,6,0.0,0.0,0.0,30168
0,1,6,0.0,0.0,0.0,30260
0,1,6,0.0,0.0,0.0,30437
0,1,6,0.0,0.0,0.0,30515
0,1,6,0.0,0.0,0.0,30549
0,0,6,0.0,0.0,0.0,30591
0,1,6,0.0,0.0,0.0,30628
0,1,6,0.0,0.0,0.0,30772
0,1,6,0.0,0.0,0.0,30918
0,1,6,0.0,0.0,0.0,30961
0,1,6,0.0,0.0,0.0,31272
0,1,6,0.0,0.0,0.0,31292
0,1,6,0.0,0.0,0.0,31368
0,1,6,0.0,0.0,0.0,31383
0,1,6,0.0,0.0,0.0,31408
0,1,6,0.0,0.0,0.0,31476
0,1,6,0.0,0.0,0.0,31534
0,1,6,0.0,0.0,0.0,31543
0,0,6,0.0,0.0,0.0,31608
0,1,6,0.0,0.0,0.0,31652
0,1,6,0.0,0.0,0.0,31663
0,1,6,0.0,0.0,0.0,31759
0,1,6,0.0,0.0,0.0,31800
0,1,6,0.0,0.0,0.0,31952
0,1,6,0.0,0.0,0.0,32588
0,1,6,0.0,0.0,0.0,32614
0,1,6,0.0,0.0,0.0,32657
0,1,6,0.0,0.0,0.0,32932
0,1,6,0.0,0.0,0.0,32996
0,1,6,0.0,0.0,0.0,33155
0,1,6,0.0,0.0,0.0,33317
0,1,6,0.0,0.0,0.0,33318
0,1,6,0.0,0.0,0.0,33415
0,1,6,0.0,0.0,0.0,33417
0,1,6,0.0,0.0,0.0,33444
0,1,6,0.0,0.0,0.0,33460
0,1,6,0.0,0.0,0.0,33531
0,1,6,0.0,0.0,0.0,33563
0,1,6,0.0,0.0,0.0,33652
0,1,6,0.0,0.0,0.0,33662
0,1,6,0.0,0.0,0.0,34251
0,1,6,0.0,0.0,0.0,34264
0,1,6,0.0,0.0,0.0,34274
0,1,6,0.0,0.0,0.0,34659
0,1,6,0.0,0.0,0.0,34742
0,0,6,0.0,0.0,0.0,34766
0,0,6,0.0,0.0,0.0,34803
0,1,6,0.0,0.0,0.0,34827
0,1,6,0.0,0.0,0.0,34873
0,1,6,0.0,0.0,0.0,34898
0,0,6,0.0,0.0,0.0,34918
0,1,6,0.0,0.0,0.0,34986
0,1,6,0.0,0.0,0.0,35092
0,1,6,0.0,0.0,0.0,35141
0,1,6,0.0,0.0,0.0,35187
0,1,6,0.0,0.0,0.0,35333
0,0,6,0.0,0.0,0.0,35360
0,1,6,0.0,0.0,0.0,35441
0,0,6,0.0,0.0,0.0,35741
0,1,6,0.0,0.0,0.0,35804
0,1,6,0.0,0.0,0.0,35950
0,1,6,0.0,0.0,0.0,36166
0,1,6,0.0,0.0,0.0,36325
0,1,6,0.0,0.0,0.0,36481
0,1,6,0.0,0.0,0.0,36485
0,1,6,0.0,0.0,0.0,36515
0,1,6,0.0,0.0,0.0,36652
0,0,6,0.0,0.0,0.0,36668
0,1,6,0.0,0.0,0.0,36682
0,1,6,0.0,0.0,0.0,36783
0,1,6,0.0,0.0,0.0,36990
0,1,6,0.0,0.0,0.0,37081
0,1,6,0.0,0.0,0.0,37121
0,1,6,0.0,0.0,0.0,37140
0,1,6,0.0,0.0,0.0,37186
0,1,6,0.0,0.0,0.0,37240
0,1,6,0.0,0.0,0.0,37417
0,1,6,0.0,0.0,0.0,37726
0,1,6,0.0,0.0,0.0,38061
0,0,6,0.0,0.0,0.0,38075
0,1,6,0.0,0.0,0.0,38238
0,1,6,0.0,0.0,0.0,38546
0,1,6,0.0,0.0,0.0,38590
0,1,6,0.0,0.0,0.0,38597
0,1,6,0.0,0.0,0.0,38690
0,1,6,0.0,0.0,0.0,38842
0,1,6,0.0,0.0,0.0,39044
0,1,6,0.0,0.0,0.0,39059
0,1,6,0.0,0.0,0.0,39149
0,1,6,0.0,0.0,0.0,39190
0,3,6,0.0,0.0,0.0,39276
0,1,6,0.0,0.0,0.0,39338
0,1,6,0.0,0.0,0.0,39350
0,1,6,0.0,0.0,0.0,39449
0,1,6,0.0,0.0,0.0,39654
0,1,6,0.0,0.0,0.0,39665
0,1,6,0.0,0.0,0.0,39846
0,1,6,0.0,0.0,0.0,39921
0,0,5,0.0,0.0,0.0,40045
0,1,5,0.0,0.0,0.0,40085
0,1,5,0.0,0.0,0.0,40139
0,0,5,0.0,0.0,0.0,40175
0,0,5,0.0,0.0,0.0,40187
0,0,5,0.0,0.0,0.0,40426
0,1,5,0.0,0.0,0.0,40523
0,1,5,0.0,0.0,0.0,40573
0,0,5,0.0,0.0,0.0,40642
0,0,5,0.0,0.0,0.0,40705
0,0,5,0.0,0.0,0.0,40923
0,0,5,0.0,0.0,0.0,40974
0,1,5,0.0,0.0,0.0,40984
0,0,5,0.0,0.0,0.0,41021
0,0,5,0.0,0.0,0.0,41058
0,0,5,0.0,0.0,0.0,41065
0,1,5,0.0,0.0,0.0,41067
0,0,5,0.0,0.0,0.0,41089
0,0,5,0.0,0.0,0.0,41130
0,0,5,0.0,0.0,0.0,41281
0,1,5,0.0,0.0,0.0,41288
0,0,5,0.0,0.0,0.0,41318
0,1,5,0.0,0.0,0.0,41376
0,0,5,0.0,0.0,0.0,41401
0,0,5,0.0,0.0,0.0,41434
0,0,5,0.0,0.0,0.0,41658
0,0,5,0.0,0.0,0.0,41685
0,0,5,0.0,0.0,0.0,41707
0,1,5,0.0,0.0,0.0,41775
0,0,5,0.0,0.0,0.0,41825
0,0,5,0.0,0.0,0.0,41863
0,0,5,0.0,0.0,0.0,42031
0,1,5,0.0,0.0,0.0,42084
0,0,5,0.0,0.0,0.0,42113
0,0,5,0.0,0.0,0.0,42160
0,0,5,0.0,0.0,0.0,42262
0,0,5,0.0,0.0,0.0,42273
0,0,5,0.0,0.0,0.0,42356
0,0,5,0.0,0.0,0.0,42406
0,0,5,0.0,0.0,0.0,42427
0,0,5,0.0,0.0,0.0,42462
0,0,5,0.0,0.0,0.0,42499
0,0,5,0.0,0.0,0.0,42520
